,raw,char,line
89,"ANNE: I knew that when I agreed to come. That’s why I wanted you to promise me that someday we’d go home to raise our family.  I don’t think I can walk anymore without something to eat, Gil.",ANNE,"I knew that when I agreed to come. That’s why I wanted you to promise me that someday we’d go home to raise our family.  I don’t think I can walk anymore without something to eat, Gil."
90,GILBERT: I’m sorry.  I’ll take you for a fine meal somewhere.,GILBERT,I’m sorry.  I’ll take you for a fine meal somewhere.
91,ANNE: A wiener in a bun would be fine.,ANNE,A wiener in a bun would be fine.
92,"GILBERT: You know, I forgot to ask you how things went for you this morning.  [to vendor] Two, please.",GILBERT,"You know, I forgot to ask you how things went for you this morning.  [to vendor] Two, please."
93,VENDOR: Mm-hmm.,VENDOR,Mm-hmm.
94,"ANNE: Well, they offered me an important editorial position.",ANNE,"Well, they offered me an important editorial position."
95,GILBERT: Dr. Powell assured me that they were interested in publishing you.,GILBERT,Dr. Powell assured me that they were interested in publishing you.
96,"VENDOR: Here you go, sir.",VENDOR,"Here you go, sir."
97,"ANNE: Can I have two for me, sir?",ANNE,"Can I have two for me, sir?"
98,"VENDOR: Yes, ma’am.",VENDOR,"Yes, ma’am."
99,"GILBERT: You’ve got to continue your own writing, not working on someone else’s material.",GILBERT,"You’ve got to continue your own writing, not working on someone else’s material."
100,ANNE: It’s all right.  I really want this job.  I intend to have Winfield publish a book of mine if it’s the last thing I do.,ANNE,It’s all right.  I really want this job.  I intend to have Winfield publish a book of mine if it’s the last thing I do.
101,     SCENE: Winfield Publishers main room,     SCENE,Winfield Publishers main room
102,"ANNE: [testing book titles] Forever and Forever.  Always Forever.  Now and Forever.  Forever into Eternity, by Anne Blythe.  By Anne Shirley.  Forever into Eternity.",ANNE,"[testing book titles] Forever and Forever.  Always Forever.  Now and Forever.  Forever into Eternity, by Anne Blythe.  By Anne Shirley.  Forever into Eternity."
103,"JACK: You’ll jinx yourself with insipid titles like that, Miss Shirley.  Oh, don’t be embarrassed; half the people in this building are writing books on their lunch hour.",JACK,"You’ll jinx yourself with insipid titles like that, Miss Shirley.  Oh, don’t be embarrassed; half the people in this building are writing books on their lunch hour."
104,ANNE: You are--.  Aren’t you?,ANNE,You are--.  Aren’t you?
105,JACK: Jack Garrison.,JACK,Jack Garrison.
106,"ANNE: It’s a pleasure to meet you.  All Mr. Owen ever talks about is your latest manuscript.  A real page-turner, according to him.",ANNE,"It’s a pleasure to meet you.  All Mr. Owen ever talks about is your latest manuscript.  A real page-turner, according to him."
107,"JACK: Yeah, that’s one way of putting it, seeing he hasn’t even seen it yet.  Will you pass this material on to Mr. Owen?  It’s the story outline of my latest book, according to the terms of my contract.  ",JACK,"Yeah, that’s one way of putting it, seeing he hasn’t even seen it yet.  Will you pass this material on to Mr. Owen?  It’s the story outline of my latest book, according to the terms of my contract.  "
108,ANNE: Certainly.,ANNE,Certainly.
109,"JACK: My lawyer will be following up before I go to draft.  You know, I have a few moments.  Why don’t you tell me about your story?  Maybe I can help you come up with a decent title.",JACK,"My lawyer will be following up before I go to draft.  You know, I have a few moments.  Why don’t you tell me about your story?  Maybe I can help you come up with a decent title."
110,"ANNE: Well, um, I haven’t finished it yet.  I was hoping, if I came up with a really gripping title, it might tweak further ideas.",ANNE,"Well, um, I haven’t finished it yet.  I was hoping, if I came up with a really gripping title, it might tweak further ideas."
111,"JACK: Oh, no, no, no.  You’re going about it all topsy-turvy.  You must absolutely always start with a firm premise and a solid ending.",JACK,"Oh, no, no, no.  You’re going about it all topsy-turvy.  You must absolutely always start with a firm premise and a solid ending."
112,"ANNE: Well, actually, I do have that.  It’s the story of a young teacher, a missionary, set in the Himalayas, who tames the heart of a British colonel.",ANNE,"Well, actually, I do have that.  It’s the story of a young teacher, a missionary, set in the Himalayas, who tames the heart of a British colonel."
113,"JACK: [laughs] Oh, please.  I don’t mean to laugh, but you’ve got better ham in your sandwich.",JACK,"[laughs] Oh, please.  I don’t mean to laugh, but you’ve got better ham in your sandwich."
114,"ANNE: Well, I’ve been reading all of your works.  They tell me they want to find the female bookend to you.",ANNE,"Well, I’ve been reading all of your works.  They tell me they want to find the female bookend to you."
115,"JACK: But I’m also condemned as a hack in any literary circle.  Aim much higher, creatively, if you want my opinion, Miss Shirley.",JACK,"But I’m also condemned as a hack in any literary circle.  Aim much higher, creatively, if you want my opinion, Miss Shirley."
116,"MR. OWEN: Mr. Garrison’s father was the top writer for firm for years before he died, Miss Shirley.  Luckily, young Mr. Garrison has followed in his father’s success.",MR. OWEN,"Mr. Garrison’s father was the top writer for firm for years before he died, Miss Shirley.  Luckily, young Mr. Garrison has followed in his father’s success."
117,"JACK: No, true success requires passion and a vision, not just dollars and cents, Mr. Owen.  [Mr. Owen clears his throat]  Delightful as it has been, Miss Shirley.  I do hope we get to do this again.  Good day.",JACK,"No, true success requires passion and a vision, not just dollars and cents, Mr. Owen.  [Mr. Owen clears his throat]  Delightful as it has been, Miss Shirley.  I do hope we get to do this again.  Good day."
118,ANNE: Good day.,ANNE,Good day.
119,JACK: Good luck.  ,JACK,Good luck.  
120,ANNE: This is the story outline according to the terms of his contract.  He said you will hear from his lawyers shortly.,ANNE,This is the story outline according to the terms of his contract.  He said you will hear from his lawyers shortly.
121,"GILBERT: Yes, I’m sure that I will.  Thank you.",GILBERT,"Yes, I’m sure that I will.  Thank you."
122,     SCENE: The next day.  Anne rifles through her desk. ,     SCENE,The next day.  Anne rifles through her desk. 
123,"MR. OWEN: Why the long face, Miss Shirley?",MR. OWEN,"Why the long face, Miss Shirley?"
124,"ANNE: Uh, this is very frustrating.  I misplaced something yesterday.  It’s nothing, really.",ANNE,"Uh, this is very frustrating.  I misplaced something yesterday.  It’s nothing, really."
125,"MR. OWEN: Well, you better put a smile on.  Mr. Winfield wants you up in his office, immediately.  I’ll be along in a minute.",MR. OWEN,"Well, you better put a smile on.  Mr. Winfield wants you up in his office, immediately.  I’ll be along in a minute."
126,     SCENE: Mr. Winfield’s office,     SCENE,Mr. Winfield’s office
127,"MR. WINFIELD: [leafing through Garrison’s manuscript] Yuck.  Apparently, Jack Garrison has taken quite a liking to you Miss Shirley. Oh, don’t ask me what sort of antics he’s up to now, but, uh, apparently his lawyers have requested that you -- and only you -- act as his editor for his new book.  So, we’d like you to read the material and meet with him to discuss it.  Hmmm?",MR. WINFIELD,"[leafing through Garrison’s manuscript] Yuck.  Apparently, Jack Garrison has taken quite a liking to you Miss Shirley. Oh, don’t ask me what sort of antics he’s up to now, but, uh, apparently his lawyers have requested that you -- and only you -- act as his editor for his new book.  So, we’d like you to read the material and meet with him to discuss it.  Hmmm?"
128,ANNE: I’ve never edited anyone’s book other than my own.  Isn’t there someone with more experience?,ANNE,I’ve never edited anyone’s book other than my own.  Isn’t there someone with more experience?
129,"MR. WINFIELD: No, not really. And besides, the material’s unpublishable, at least by this firm.  So, we want you to meet with him, humor him, but by all means make clear to him in no uncertain terms that unless he’s prepared to deliver us a new adventure plot instead of this intellectual, political manifesto, I’m going to drop him as an author.  Full stop.  Not another word.  Do we understand each other?",MR. WINFIELD,"No, not really. And besides, the material’s unpublishable, at least by this firm.  So, we want you to meet with him, humor him, but by all means make clear to him in no uncertain terms that unless he’s prepared to deliver us a new adventure plot instead of this intellectual, political manifesto, I’m going to drop him as an author.  Full stop.  Not another word.  Do we understand each other?"
130,"ANNE: Isn’t that rather drastic, sir?",ANNE,"Isn’t that rather drastic, sir?"
131,MR. WINFIELD: This [handing her a paper] will clearly articulate our position.,MR. WINFIELD,This [handing her a paper] will clearly articulate our position.
132,ANNE: Are you sure I should be the one delivering this message?,ANNE,Are you sure I should be the one delivering this message?
133,"MR. WINFIELD: Oh, yes.  Mr. Owen agrees that this is the best way to keep the situation… cheerful.  So, off you go.  And remember: we want adventure, not art.  And, by the way, don’t you let him lay a finger on you.",MR. WINFIELD,"Oh, yes.  Mr. Owen agrees that this is the best way to keep the situation… cheerful.  So, off you go.  And remember: we want adventure, not art.  And, by the way, don’t you let him lay a finger on you."
134,"MR. OWEN: We go through this ridiculous dance every year, Miss Shirley.  He believes he’s writing the great American classic or some such nonsense.",MR. OWEN,"We go through this ridiculous dance every year, Miss Shirley.  He believes he’s writing the great American classic or some such nonsense."
135,ANNE: [nods] Goodnight.,ANNE,[nods] Goodnight.
136,"MR. OWEN: And you are a valued employee, Miss Shirley.",MR. OWEN,"And you are a valued employee, Miss Shirley."
137,     SCENE: Lobby of Garrison’s apartment building,     SCENE,Lobby of Garrison’s apartment building
138,ANNE: Could you please ring Mr. Jack Garrison’s room?  Tell him that Miss Shirley is here to meet him… in the lobby.,ANNE,Could you please ring Mr. Jack Garrison’s room?  Tell him that Miss Shirley is here to meet him… in the lobby.
139,"CONCIERGE: Right away, miss.  [on phone] Mr. Garrison’s room, please.  Hello, Mr. Garrison.  There’s a Miss Shirley here at the desk… to meet you.  Oh! Why, yes, sir.  As you wish, sir.  [hangs up phone]  Mr. Garrison is indisposed at the moment.  He wants you to go up and wait.  He’ll only be a few more minutes.",CONCIERGE,"Right away, miss.  [on phone] Mr. Garrison’s room, please.  Hello, Mr. Garrison.  There’s a Miss Shirley here at the desk… to meet you.  Oh! Why, yes, sir.  As you wish, sir.  [hangs up phone]  Mr. Garrison is indisposed at the moment.  He wants you to go up and wait.  He’ll only be a few more minutes."
140,"ANNE: I’d prefer to wait here, in the lobby.",ANNE,"I’d prefer to wait here, in the lobby."
141,"CONCIERGE: Uh, he said he wasn’t coming down.  It’s the third floor, suite 308.",CONCIERGE,"Uh, he said he wasn’t coming down.  It’s the third floor, suite 308."
142,     SCENE: Outside Garrison’s room,     SCENE,Outside Garrison’s room
143,"ANNE: Oh, dear.  I’ve disturbed you, Mr. Garrison.  I was told you were expecting me.",ANNE,"Oh, dear.  I’ve disturbed you, Mr. Garrison.  I was told you were expecting me."
144,"JACK: No need to apologize; it’s entirely my fault.  I, uh.  I dozed off.  Why don’t you come on inside and you can give me Winfield’s notes… and your own notes.",JACK,"No need to apologize; it’s entirely my fault.  I, uh.  I dozed off.  Why don’t you come on inside and you can give me Winfield’s notes… and your own notes."
145,"ANNE: I’ll wait out here in the hall, sir, while you read the letter.",ANNE,"I’ll wait out here in the hall, sir, while you read the letter."
146,JACK: It would be rude of me to leave you in the hallway.  Please.  [he pulls her into the room],JACK,It would be rude of me to leave you in the hallway.  Please.  [he pulls her into the room]
